User_ID,aux
2634,"M,35,0"
2635,"M,18,12"
2636,"F,35,20"
2637,"M,25,14"
2638,"F,25,6"
2639,"M,35,12"
2640,"M,25,6"
2641,"M,25,0"
2642,"M,45,17"
2643,"M,18,15"
2644,"M,25,7"
2645,"M,45,17"
2646,"F,35,11"
2647,"M,25,17"
2648,"M,25,16"
2649,"M,45,7"
2650,"M,56,14"
2651,"M,35,20"
2652,"M,25,7"
2653,"F,35,9"
2654,"M,35,7"
2655,"M,56,13"
2656,"F,1,10"
2657,"M,25,7"
2658,"M,35,14"
2659,"M,56,17"
2660,"M,56,13"
2661,"M,25,17"
2662,"F,25,4"
2663,"M,35,7"
2664,"M,35,11"
2665,"M,45,16"
2666,"F,35,6"
2667,"F,25,4"
2668,"M,45,0"
2669,"M,35,6"
2670,"F,35,12"
2671,"M,35,7"
2672,"M,35,7"
2673,"M,25,4"
2674,"M,35,18"
2675,"M,56,20"
2676,"F,35,7"
2677,"M,25,6"
2678,"F,18,4"
2679,"M,25,12"
2680,"F,25,4"
2681,"M,18,4"
2682,"M,35,7"
2683,"F,18,0"
2684,"M,45,7"
2685,"M,25,0"
2686,"M,1,10"
2687,"M,25,17"
2688,"M,25,12"
2689,"M,25,7"
2690,"M,18,4"
2691,"F,18,4"
2692,"M,56,13"
2693,"M,18,4"
2694,"M,35,11"
2695,"M,25,7"
2696,"F,50,17"
2697,"F,25,2"
2698,"F,56,13"
2699,"M,25,7"
2700,"M,45,1"
2701,"M,45,6"
2702,"M,35,11"
2703,"M,56,13"
2704,"M,25,1"
2705,"F,25,1"
2706,"M,56,13"
2707,"M,25,7"
2708,"F,25,0"
2709,"M,35,17"
2710,"F,25,4"
2711,"F,18,19"
2712,"M,25,7"
2713,"M,18,4"
2714,"F,50,4"
2715,"F,50,4"
2716,"M,25,4"
2717,"F,25,4"
2718,"M,25,12"
2719,"M,35,0"
2720,"M,45,14"
2721,"M,35,7"
2722,"F,25,9"
2723,"F,45,2"
2724,"M,35,7"
2725,"M,45,11"
2726,"M,25,11"
2727,"M,35,12"
2728,"M,50,7"
2729,"M,35,11"
2730,"M,35,7"
2731,"M,45,17"
2732,"M,45,17"
2733,"F,18,4"
2734,"M,25,7"
2735,"M,45,12"
2736,"M,25,3"
2737,"F,50,2"
2738,"F,35,7"
2739,"M,45,17"
2740,"M,25,14"
2741,"M,25,17"
2742,"M,25,14"
2743,"M,18,17"
2744,"F,35,1"
2745,"M,50,14"
2746,"F,18,4"
2747,"M,25,4"
2748,"M,25,12"
2749,"F,25,15"
2750,"F,25,16"
2751,"M,25,15"
2752,"F,50,20"
2753,"M,50,12"
2754,"M,35,7"
2755,"M,18,4"
2756,"M,25,2"
2757,"M,56,8"
2758,"M,25,7"
2759,"M,56,0"
2760,"M,35,6"
2761,"M,50,16"
2762,"F,18,4"
2763,"M,25,7"
2764,"M,50,7"
2765,"M,45,7"
2766,"M,25,0"
2767,"M,25,17"
2768,"M,25,7"
2769,"M,35,1"
2770,"M,18,1"
2771,"M,35,17"
2772,"M,35,2"
2773,"M,25,1"
2774,"F,18,4"
2775,"M,25,14"
2776,"M,18,4"
2777,"M,56,13"
2778,"M,35,7"
2779,"M,25,17"
2780,"M,35,4"
2781,"F,18,4"
2782,"M,45,17"
2783,"M,50,20"
2784,"M,56,13"
2785,"M,25,4"
2786,"M,25,4"
2787,"M,56,1"
2788,"M,18,4"
2789,"M,25,20"
2790,"M,56,7"
2791,"M,18,4"
2792,"M,35,7"
2793,"M,25,2"
2794,"M,50,13"
2795,"M,25,14"
2796,"F,25,7"
2797,"M,35,20"
2798,"M,18,0"
2799,"F,18,4"
2800,"F,25,3"
2801,"M,35,20"
2802,"M,25,7"
2803,"F,35,0"
2804,"M,56,19"
2805,"M,1,10"
2806,"F,35,11"
2807,"M,56,16"
2808,"M,25,7"
2809,"F,1,10"
2810,"M,25,19"
2811,"M,25,17"
2812,"M,25,20"
2813,"M,35,7"
2814,"M,35,17"
2815,"M,25,7"
2816,"M,35,12"
2817,"M,25,12"
2818,"M,45,14"
2819,"F,35,0"
2820,"M,18,20"
2821,"M,50,7"
2822,"M,25,4"
2823,"M,18,4"
2824,"F,25,20"
2825,"M,35,12"
2826,"M,25,17"
2827,"M,18,4"
2828,"M,45,20"
2829,"M,35,7"
2830,"M,25,0"
2831,"M,25,17"
2832,"M,25,15"
2833,"M,35,1"
2834,"M,35,20"
2835,"M,25,12"
2836,"M,18,0"
2837,"M,18,1"
2838,"M,25,17"
2839,"M,25,0"
2840,"M,50,12"
2841,"M,35,17"
2842,"F,25,4"
2843,"M,25,20"
2844,"M,25,4"
2845,"F,18,4"
2846,"M,18,4"
2847,"M,25,0"
2848,"M,45,11"
2849,"M,18,20"
2850,"F,25,7"
2851,"M,25,12"
2852,"M,1,1"
2853,"F,18,4"
2854,"M,25,4"
2855,"M,35,11"
2856,"M,25,0"
2857,"F,1,10"
2858,"M,18,1"
2859,"M,35,17"
2860,"M,25,15"
2861,"M,45,7"
2862,"F,25,2"
2863,"F,35,3"
2864,"F,25,6"
2865,"M,25,7"
2866,"M,45,17"
2867,"M,35,12"
2868,"M,50,17"
2869,"M,50,18"
2870,"F,25,14"
2871,"M,25,20"
2872,"F,18,4"
2873,"F,35,20"
2874,"M,25,2"
2875,"M,25,17"
2876,"M,35,1"
2877,"F,50,20"
2878,"M,18,4"
2879,"M,18,12"
2880,"F,25,12"
2881,"M,18,20"
2882,"M,18,20"
2883,"F,50,3"
2884,"F,18,1"
2885,"M,18,4"
2886,"M,25,3"
2887,"M,25,14"
2888,"M,35,3"
2889,"M,35,7"
2890,"F,18,4"
2891,"M,25,4"
2892,"M,25,1"
2893,"M,18,4"
2894,"M,25,11"
2895,"M,18,14"
2896,"M,25,5"
2897,"M,18,4"
2898,"M,35,14"
2899,"M,18,12"
2900,"M,25,17"
2901,"M,25,12"
2902,"M,25,16"
2903,"M,25,4"
2904,"M,35,17"
2905,"M,35,19"
2906,"F,35,5"
2907,"M,18,2"
2908,"M,25,7"
2909,"M,1,19"
2910,"F,25,4"
2911,"F,18,4"
2912,"F,35,20"
2913,"M,25,4"
2914,"M,25,7"
2915,"M,45,2"
2916,"M,25,0"
2917,"M,25,12"
2918,"M,18,17"
2919,"M,25,2"
2920,"M,50,1"
2921,"M,25,17"
2922,"M,35,12"
2923,"F,18,4"
2924,"F,25,4"
2925,"F,18,2"
2926,"M,25,12"
2927,"M,25,2"
2928,"M,18,2"
2929,"M,50,17"
2930,"M,18,4"
2931,"M,25,12"
2932,"M,35,11"
2933,"F,35,20"
2934,"M,25,0"
2935,"F,18,4"
2936,"F,18,4"
2937,"F,25,0"
2938,"F,25,15"
2939,"M,25,0"
2940,"M,35,12"
2941,"F,50,1"
2942,"M,35,12"
2943,"F,18,4"
2944,"F,35,17"
2945,"M,35,16"
2946,"F,25,0"
2947,"M,18,14"
2948,"M,25,17"
2949,"M,18,0"
2950,"F,35,14"
2951,"M,25,4"
2952,"M,25,20"
2953,"M,18,2"
2954,"M,35,14"
2955,"M,25,12"
2956,"M,18,4"
2957,"M,25,7"
2958,"M,35,17"
2959,"M,18,4"
2960,"M,50,17"
2961,"M,35,3"
2962,"F,18,4"
2963,"M,25,17"
2964,"F,35,4"
2965,"F,25,4"
2966,"M,25,0"
2967,"F,18,0"
2968,"M,25,7"
2969,"M,18,4"
2970,"M,25,4"
2971,"M,25,4"
2972,"F,18,4"
2973,"M,18,4"
2974,"M,35,11"
2975,"M,18,20"
2976,"F,18,4"
2977,"M,35,20"
2978,"M,35,2"
2979,"M,45,7"
2980,"M,45,6"
2981,"M,25,4"
2982,"M,18,4"
2983,"M,25,4"
2984,"M,18,4"
2985,"M,25,4"
2986,"M,18,4"
2987,"F,18,6"
2988,"M,35,12"
2989,"M,35,12"
2990,"M,50,1"
2991,"M,18,4"
2992,"M,18,19"
2993,"M,35,5"
2994,"M,25,15"
2995,"M,18,0"
2996,"F,35,16"
2997,"F,25,1"
2998,"M,25,7"
2999,"M,25,4"
3000,"M,18,4"
3001,"M,45,11"
3002,"M,18,15"
3003,"F,18,4"
3004,"M,25,17"
3005,"M,18,4"
3006,"M,35,0"
3007,"M,18,4"
3008,"F,35,3"
3009,"M,25,12"
3010,"M,25,1"
3011,"M,25,12"
3012,"M,45,17"
3013,"M,35,7"
3014,"M,56,6"
3015,"M,18,12"
3016,"F,35,9"
3017,"M,35,0"
3018,"M,50,12"
3019,"F,35,7"
3020,"F,45,15"
3021,"M,25,17"
3022,"F,25,7"
3023,"M,35,17"
3024,"F,35,0"
3025,"F,18,4"
3026,"M,18,4"
3027,"M,1,10"
3028,"M,18,4"
3029,"M,35,1"
3030,"M,18,4"
3031,"M,25,0"
3032,"M,18,4"
3033,"F,18,1"
3034,"F,25,7"
3035,"M,56,13"
3036,"F,25,2"
3037,"F,35,2"
3038,"F,50,3"
3039,"M,25,8"
3040,"M,25,4"
3041,"M,56,1"
3042,"M,18,2"
3043,"M,35,16"
3044,"M,45,1"
3045,"M,1,4"
3046,"F,25,4"
3047,"M,18,2"
3048,"F,50,0"
3049,"M,35,12"
3050,"M,18,17"
3051,"M,35,12"
3052,"F,25,3"
3053,"M,18,4"
3054,"F,25,3"
3055,"M,25,18"
3056,"F,25,12"
3057,"M,18,12"
3058,"M,35,0"
3059,"F,35,1"
3060,"M,45,2"
3061,"M,18,4"
3062,"M,18,4"
3063,"M,35,17"
3064,"F,18,4"
3065,"M,18,4"
3066,"F,25,0"
3067,"F,35,9"
3068,"M,18,4"
3069,"F,18,4"
3070,"M,25,1"
3071,"M,50,1"
3072,"M,25,0"
3073,"M,25,0"
3074,"F,25,11"
3075,"M,35,17"
3076,"M,18,4"
3077,"F,35,1"
3078,"F,25,1"
3079,"M,25,20"
3080,"M,25,7"
3081,"F,35,6"
3082,"F,50,0"
3083,"M,25,16"
3084,"M,25,4"
3085,"M,18,12"
3086,"F,1,1"
3087,"F,25,4"
3088,"M,45,16"
3089,"M,25,2"
3090,"F,25,0"
3091,"M,35,15"
3092,"F,45,20"
3093,"M,35,0"
3094,"F,25,3"
3095,"F,45,3"
3096,"F,25,5"
3097,"M,25,4"
3098,"M,25,17"
3099,"F,25,6"
3100,"M,18,15"
3101,"M,25,12"
3102,"M,25,20"
3103,"M,18,17"
3104,"M,35,12"
3105,"M,25,0"
3106,"M,25,17"
3107,"M,50,6"
3108,"F,25,11"
3109,"M,25,0"
3110,"M,18,4"
3111,"M,18,12"
3112,"M,25,10"
3113,"M,18,5"
3114,"M,35,17"
3115,"M,25,12"
3116,"M,35,0"
3117,"M,25,0"
3118,"M,45,1"
3119,"M,18,4"
3120,"M,25,2"
3121,"F,25,7"
3122,"M,25,2"
3123,"M,25,12"
3124,"M,25,7"
3125,"M,25,2"
3126,"F,25,0"
3127,"M,18,2"
3128,"M,25,7"
3129,"M,25,7"
3130,"F,25,2"
3131,"M,35,7"
3132,"M,18,4"
3133,"M,18,4"
3134,"M,25,15"
3135,"F,25,4"
3136,"M,25,11"
3137,"M,35,17"
3138,"M,56,13"
3139,"F,25,4"
3140,"M,25,14"
3141,"M,25,20"
3142,"F,50,16"
3143,"F,25,7"
3144,"M,18,4"
3145,"M,25,0"
3146,"M,25,14"
3147,"M,18,20"
3148,"M,18,4"
3149,"F,25,3"
3150,"F,25,0"
3151,"M,18,4"
3152,"F,25,4"
3153,"F,25,4"
3154,"M,25,7"
3155,"M,35,7"
3156,"M,25,12"
3157,"M,25,15"
3158,"F,25,15"
3159,"M,25,17"
3160,"M,25,7"
3161,"M,25,1"
3162,"M,18,15"
3163,"M,18,12"
3164,"M,35,7"
3165,"M,18,4"
3166,"M,25,2"
3167,"F,35,5"
3168,"M,50,0"
3169,"M,25,0"
3170,"F,50,3"
3171,"M,18,12"
3172,"M,25,12"
3173,"F,18,14"
3174,"M,35,16"
3175,"M,25,17"
3176,"F,25,6"
3177,"F,35,5"
3178,"F,18,20"
3179,"M,25,14"
3180,"M,25,12"
3181,"M,25,12"
3182,"M,50,7"
3183,"F,25,18"
3184,"M,18,7"
3185,"M,50,1"
3186,"M,35,12"
3187,"M,56,13"
3188,"M,25,16"
3189,"M,1,17"
3190,"M,25,12"
3191,"M,18,4"
3192,"M,25,0"
3193,"M,25,15"
3194,"M,18,4"
3195,"F,18,4"
3196,"F,18,14"
3197,"M,25,12"
3198,"M,18,0"
3199,"F,25,1"
3200,"M,45,7"
3201,"F,18,4"
3202,"M,35,0"
3203,"M,45,16"
3204,"F,35,16"
3205,"M,18,20"
3206,"M,35,7"
3207,"M,25,14"
3208,"M,25,0"
3209,"F,45,0"
3210,"M,50,16"
3211,"F,25,17"
3212,"F,25,1"
3213,"F,56,7"
3214,"F,50,13"
3215,"M,35,1"
3216,"F,35,0"
3217,"M,56,6"
3218,"F,18,4"
3219,"M,35,7"
3220,"M,25,0"
3221,"M,35,7"
3222,"M,25,20"
3223,"F,25,14"
3224,"M,18,0"
3225,"M,35,4"
3226,"F,25,14"
3227,"M,25,14"
3228,"F,56,1"
3229,"M,35,16"
3230,"M,25,7"
3231,"M,35,12"
3232,"M,50,2"
3233,"F,1,0"
3234,"M,18,4"
3235,"M,18,15"
3236,"M,35,7"
3237,"M,35,7"
3238,"F,25,12"
3239,"M,18,4"
3240,"F,50,0"
3241,"M,50,13"
3242,"M,25,12"
3243,"F,18,4"
3244,"M,18,2"
3245,"F,35,1"
3246,"M,35,15"
3247,"F,25,7"
3248,"F,25,4"
3249,"M,25,4"
3250,"M,35,17"
3251,"M,50,0"
3252,"F,35,4"
3253,"F,35,6"
3254,"F,25,15"
3255,"M,25,15"
3256,"M,25,14"
3257,"M,45,6"
3258,"F,18,4"
3259,"M,25,4"
3260,"M,45,20"
3261,"M,25,14"
3262,"M,50,11"
3263,"F,25,1"
3264,"M,25,15"
3265,"F,25,4"
3266,"M,25,4"
3267,"M,25,12"
3268,"F,18,20"
3269,"M,18,11"
3270,"F,35,0"
3271,"M,35,0"
3272,"M,35,7"
3273,"M,25,20"
3274,"M,35,7"
3275,"M,25,20"
3276,"M,25,17"
3277,"M,35,7"
3278,"M,45,15"
3279,"M,25,7"
3280,"M,25,17"
3281,"M,45,3"
3282,"M,35,16"
3283,"M,25,6"
3284,"M,25,4"
3285,"F,35,7"
3286,"M,56,13"
3287,"M,25,14"
3288,"M,45,6"
3289,"M,25,14"
3290,"F,25,7"
3291,"F,50,6"
3292,"M,45,14"
3293,"M,18,4"
3294,"M,18,18"
3295,"M,18,14"
3296,"M,18,4"
3297,"M,1,10"
3298,"F,25,4"
3299,"M,35,5"
3300,"F,25,2"
3301,"M,25,17"
3302,"M,56,17"
3303,"F,45,5"
3304,"M,56,20"
3305,"M,45,14"
3306,"M,50,6"
3307,"F,18,20"
3308,"M,25,17"
3309,"M,45,14"
3310,"M,25,4"
3311,"F,18,4"
3312,"M,35,20"
3313,"M,25,7"
3314,"M,25,12"
3315,"M,1,19"
3316,"M,25,4"
3317,"M,56,13"
3318,"F,56,13"
3319,"M,25,1"
3320,"M,35,1"
3321,"F,18,4"
3322,"M,35,14"
3323,"M,35,17"
3324,"F,35,14"
3325,"M,45,7"
3326,"M,18,12"
3327,"M,56,19"
3328,"M,50,18"
3329,"F,35,1"
3330,"F,25,7"
3331,"M,25,7"
3332,"M,18,16"
3333,"M,35,0"
3334,"M,25,0"
3335,"M,35,17"
3336,"M,25,4"
3337,"M,45,16"
3338,"M,25,17"
3339,"M,45,16"
3340,"M,25,20"
3341,"F,25,5"
3342,"F,18,4"
3343,"M,35,0"
3344,"M,25,7"
3345,"M,35,7"
3346,"F,35,7"
3347,"M,45,16"
3348,"F,18,4"
3349,"F,18,0"
3350,"F,18,5"
3351,"M,35,0"
3352,"M,35,17"
3353,"M,25,7"
3354,"M,25,1"
3355,"M,35,7"
3356,"M,25,18"
3357,"F,25,1"
3358,"M,25,20"
3359,"F,25,0"
3360,"M,25,4"
3361,"F,25,0"
3362,"F,35,9"
3363,"M,56,13"
3364,"M,50,17"
3365,"M,35,14"
3366,"M,50,16"
3367,"M,25,14"
3368,"M,45,18"
3369,"M,18,4"
3370,"M,25,2"
3371,"M,56,13"
3372,"M,18,16"
3373,"M,35,5"
3374,"M,25,4"
3375,"M,35,16"
3376,"M,25,17"
3377,"M,18,4"
3378,"M,35,1"
3379,"M,50,0"
3380,"M,25,0"
3381,"F,1,10"
3382,"M,56,16"
3383,"M,35,7"
3384,"F,25,9"
3385,"M,18,4"
3386,"M,18,1"
3387,"F,25,1"
3388,"M,18,0"
3389,"F,45,20"
3390,"M,18,4"
3391,"M,50,6"
3392,"M,35,12"
3393,"M,35,7"
3394,"M,25,7"
3395,"M,25,12"
3396,"M,25,5"
3397,"M,18,20"
3398,"M,25,4"
3399,"M,25,14"
3400,"M,35,7"
3401,"M,35,20"
3402,"M,35,5"
3403,"M,25,8"
3404,"M,35,14"
3405,"F,25,7"
3406,"F,45,5"
3407,"M,25,17"
3408,"M,25,4"
3409,"M,35,1"
3410,"M,18,4"
3411,"M,25,18"
3412,"F,25,17"
3413,"M,25,17"
3414,"M,35,7"
3415,"M,25,12"
3416,"F,18,2"
3417,"F,18,3"
3418,"M,45,1"
3419,"F,25,7"
3420,"M,45,7"
3421,"M,25,5"
3422,"M,25,7"
3423,"M,25,6"
3424,"M,18,20"
3425,"M,25,20"
3426,"M,25,14"
3427,"M,45,1"
3428,"F,25,7"
3429,"F,45,1"
3430,"F,45,6"
3431,"M,25,12"
3432,"M,18,12"
3433,"M,18,4"
3434,"M,45,1"
3435,"M,35,0"
3436,"F,25,0"
3437,"F,25,0"
3438,"M,18,17"
3439,"M,56,17"
3440,"F,25,14"
3441,"M,18,12"
3442,"F,35,17"
3443,"M,50,14"
3444,"F,35,20"
3445,"M,25,7"
3446,"M,25,12"
3447,"F,18,3"
3448,"M,25,14"
3449,"M,25,5"
3450,"F,25,11"
3451,"M,25,14"
3452,"M,35,7"
3453,"M,18,0"
3454,"F,25,0"
3455,"M,25,17"
3456,"M,25,20"
3457,"M,45,0"
3458,"M,18,4"
3459,"M,1,4"
3460,"M,35,0"
3461,"F,25,4"
3462,"M,25,15"
3463,"F,25,14"
3464,"M,25,14"
3465,"M,25,14"
3466,"M,25,14"
3467,"M,25,20"
3468,"M,45,17"
3469,"M,35,17"
3470,"M,18,4"
3471,"M,25,6"
3472,"F,35,16"
3473,"M,35,11"
3474,"M,25,14"
3475,"M,50,0"
3476,"F,50,1"
3477,"M,25,7"
3478,"M,18,4"
3479,"M,25,0"
3480,"M,18,4"
3481,"M,50,17"
3482,"F,45,7"
3483,"M,18,4"
3484,"M,25,0"
3485,"F,18,0"
3486,"M,18,4"
3487,"M,45,17"
3488,"M,18,4"
3489,"M,25,0"
3490,"M,25,16"
3491,"M,35,7"
3492,"M,25,17"
3493,"M,25,1"
3494,"M,18,4"
3495,"M,35,5"
3496,"F,35,2"
3497,"M,25,17"
3498,"M,25,3"
3499,"M,35,7"
3500,"F,35,7"
3501,"F,18,7"
3502,"M,18,4"
3503,"M,18,7"
3504,"F,25,15"
3505,"M,18,12"
3506,"M,25,0"
3507,"M,18,4"
3508,"M,18,4"
3509,"F,18,4"
3510,"M,50,0"
3511,"M,18,17"
3512,"M,25,16"
3513,"M,18,12"
3514,"M,35,3"
3515,"M,18,4"
3516,"M,18,12"
3517,"F,18,7"
3518,"F,25,14"
3519,"M,25,0"
3520,"M,25,0"
3521,"M,18,0"
3522,"M,35,7"
3523,"F,25,0"
3524,"F,18,4"
3525,"M,35,2"
3526,"M,25,0"
3527,"M,35,5"
3528,"F,45,1"
3529,"M,25,0"
3530,"F,25,11"
3531,"F,35,14"
3532,"M,25,2"
3533,"M,35,17"
3534,"M,45,18"
3535,"M,18,4"
3536,"M,1,10"
3537,"M,35,0"
3538,"F,25,4"
3539,"M,18,17"
3540,"M,25,3"
3541,"M,25,15"
3542,"M,25,17"
3543,"F,25,4"
3544,"M,35,12"
3545,"M,25,20"
3546,"M,35,16"
3547,"M,45,7"
3548,"F,35,7"
3549,"M,25,5"
3550,"F,56,0"
3551,"F,35,2"
3552,"M,35,16"
3553,"M,25,15"
3554,"M,56,7"
3555,"M,25,17"
3556,"M,18,5"
3557,"M,18,17"
3558,"M,18,4"
3559,"F,25,6"
3560,"M,35,14"
3561,"F,25,6"
3562,"M,25,2"
3563,"M,25,11"
3564,"M,25,18"
3565,"M,45,0"
3566,"M,25,14"
3567,"M,25,0"
3568,"F,18,2"
3569,"M,35,12"
3570,"M,18,4"
3571,"M,35,11"
3572,"M,1,10"
3573,"F,35,6"
3574,"M,25,18"
3575,"M,50,7"
3576,"F,56,0"
3577,"M,50,3"
3578,"M,18,0"
3579,"F,18,3"
3580,"M,18,1"
3581,"F,35,0"
3582,"F,25,9"
3583,"M,18,0"
3584,"M,35,20"
3585,"M,35,20"
3586,"M,35,3"
3587,"M,25,2"
3588,"F,45,0"
3589,"F,18,15"
3590,"M,35,6"
3591,"F,56,2"
3592,"F,25,9"
3593,"M,1,0"
3594,"M,25,0"
3595,"F,35,4"
3596,"M,25,17"
3597,"M,56,1"
3598,"M,25,16"
3599,"M,35,20"
3600,"F,35,3"
3601,"M,25,12"
3602,"F,35,7"
3603,"F,1,10"
3604,"M,18,12"
3605,"F,25,15"
3606,"M,35,17"
3607,"F,35,9"
3608,"F,25,17"
3609,"M,18,6"
3610,"M,25,2"
3611,"M,25,14"
3612,"M,25,0"
3613,"M,25,0"
3614,"M,25,17"
3615,"M,45,0"
3616,"M,35,7"
3617,"M,56,17"
3618,"M,50,16"
3619,"M,25,7"
3620,"M,18,4"
3621,"M,18,1"
3622,"M,35,11"
3623,"M,25,12"
3624,"M,18,10"
3625,"M,25,17"
3626,"F,35,1"
3627,"M,25,7"
3628,"F,50,7"
3629,"M,18,4"
3630,"M,18,4"
3631,"M,50,11"
3632,"M,35,18"
3633,"M,50,1"
3634,"M,50,1"
3635,"M,25,0"
3636,"M,25,6"
3637,"M,25,2"
3638,"M,18,4"
3639,"M,35,7"
3640,"M,25,0"
3641,"F,25,7"
3642,"M,25,17"
3643,"F,25,11"
3644,"M,35,17"
3645,"M,35,20"
3646,"M,25,7"
3647,"M,18,4"
3648,"F,25,0"
3649,"M,25,0"
3650,"M,25,14"
3651,"M,25,12"
3652,"M,18,15"
3653,"M,25,17"
3654,"F,25,7"
3655,"F,45,5"
3656,"M,18,17"
3657,"F,25,7"
3658,"M,18,4"
3659,"M,35,7"
3660,"M,35,12"
3661,"M,35,16"
3662,"F,35,9"
3663,"F,35,1"
3664,"M,25,0"
3665,"M,45,0"
3666,"F,1,10"
3667,"F,45,7"
3668,"M,25,14"
3669,"M,45,14"
3670,"M,25,4"
3671,"M,35,5"
3672,"M,25,2"
3673,"M,25,20"
3674,"M,35,7"
3675,"F,35,12"
3676,"F,25,12"
3677,"M,25,0"
3678,"M,25,4"
3679,"F,25,1"
3680,"M,25,7"
3681,"F,50,1"
3682,"M,25,2"
3683,"M,25,17"
3684,"M,25,5"
3685,"M,25,7"
3686,"F,50,1"
3687,"M,18,6"
3688,"M,25,0"
3689,"M,18,0"
3690,"M,25,7"
3691,"M,35,17"
3692,"M,25,15"
3693,"M,25,12"
3694,"M,25,2"
3695,"M,35,7"
3696,"M,25,15"
3697,"M,25,7"
3698,"F,56,3"
3699,"M,25,14"
3700,"M,35,1"
3701,"M,35,15"
3702,"M,18,12"
3703,"F,35,0"
3704,"M,45,7"
3705,"M,25,12"
3706,"F,18,0"
3707,"M,56,7"
3708,"M,25,12"
3709,"M,1,10"
3710,"M,35,0"
3711,"M,25,17"
3712,"F,25,7"
3713,"M,25,17"
3714,"M,18,5"
3715,"M,18,12"
3716,"M,35,17"
3717,"M,50,17"
3718,"M,25,1"
3719,"M,45,7"
3720,"M,25,15"
3721,"M,25,18"
3722,"M,25,14"
3723,"M,35,6"
3724,"M,18,4"
3725,"M,25,17"
3726,"M,35,7"
3727,"M,18,4"
3728,"M,18,4"
3729,"M,25,1"
3730,"M,25,17"
3731,"M,25,17"
3732,"M,18,4"
3733,"M,18,4"
3734,"M,25,0"
3735,"M,35,1"
3736,"M,25,14"
3737,"M,45,7"
3738,"M,56,11"
3739,"M,18,5"
3740,"M,25,0"
3741,"M,25,0"
3742,"F,35,7"
3743,"M,25,0"
3744,"F,25,9"
3745,"M,25,5"
3746,"M,45,13"
3747,"M,18,4"
3748,"F,25,0"
3749,"F,18,4"
3750,"F,35,12"
3751,"F,18,1"
3752,"M,25,7"
3753,"M,56,7"
3754,"F,50,14"
3755,"M,18,12"
3756,"M,25,7"
3757,"F,35,5"
3758,"M,35,6"
3759,"M,50,0"
3760,"M,25,17"
3761,"M,50,6"
3762,"M,25,2"
3763,"M,25,1"
3764,"F,50,3"
3765,"F,18,1"
3766,"M,25,0"
3767,"M,25,4"
3768,"M,25,15"
3769,"F,35,3"
3770,"M,25,1"
3771,"M,35,17"
3772,"M,35,6"
3773,"M,25,0"
3774,"M,35,12"
3775,"F,25,4"
3776,"M,18,4"
3777,"M,25,0"
3778,"F,45,2"
3779,"M,1,0"
3780,"F,56,11"
3781,"F,25,0"
3782,"M,25,7"
3783,"F,25,1"
3784,"F,25,20"
3785,"F,25,0"
3786,"F,25,0"
3787,"F,18,0"
3788,"F,25,0"
3789,"F,25,17"
3790,"M,50,18"
3791,"M,25,6"
3792,"M,18,4"
3793,"F,18,4"
3794,"F,18,4"
3795,"M,45,14"
3796,"M,25,7"
3797,"M,25,7"
3798,"M,18,0"
3799,"M,18,1"
3800,"M,18,12"
3801,"M,18,0"
3802,"F,35,9"
3803,"M,25,6"
3804,"F,35,1"
3805,"M,18,4"
3806,"F,35,19"
3807,"M,25,7"
3808,"M,35,6"
3809,"M,50,7"
3810,"M,25,15"
3811,"M,35,17"
3812,"M,35,7"
3813,"M,25,15"
3814,"M,25,17"
3815,"F,25,3"
3816,"M,35,3"
3817,"M,45,17"
3818,"M,25,12"
3819,"M,25,17"
3820,"M,25,20"
3821,"M,45,20"
3822,"M,56,7"
3823,"M,25,17"
3824,"M,18,1"
3825,"M,25,1"
3826,"M,50,2"
3827,"M,25,20"
3828,"F,25,1"
3829,"M,18,4"
3830,"F,18,6"
3831,"F,25,7"
3832,"M,25,1"
3833,"M,18,2"
3834,"M,25,7"
3835,"F,50,8"
3836,"M,25,17"
3837,"F,25,14"
3838,"M,50,14"
3839,"F,25,0"
3840,"M,45,18"
3841,"F,35,16"
3842,"F,1,10"
3843,"M,18,4"
3844,"M,25,12"
3845,"M,35,0"
3846,"M,25,7"
3847,"M,25,15"
3848,"M,35,0"
3849,"M,18,3"
3850,"M,25,12"
3851,"M,50,16"
3852,"M,25,14"
3853,"M,25,14"
3854,"M,25,17"
3855,"F,35,20"
3856,"M,18,14"
3857,"F,45,9"
3858,"M,25,0"
3859,"M,45,17"
3860,"M,18,4"
3861,"M,25,17"
3862,"M,25,0"
3863,"M,50,20"
3864,"F,1,10"
3865,"M,45,14"
3866,"M,35,3"
3867,"M,18,12"
3868,"M,18,17"
3869,"M,25,17"
3870,"M,18,4"
3871,"M,25,1"
3872,"F,45,2"
3873,"M,25,7"
3874,"M,25,0"
3875,"M,25,0"
3876,"M,45,1"
3877,"M,35,16"
3878,"M,25,3"
3879,"M,25,7"
3880,"M,18,2"
3881,"M,56,14"
3882,"M,50,16"
3883,"M,18,4"
3884,"M,25,12"
3885,"M,35,7"
3886,"M,18,4"
3887,"M,45,17"
3888,"M,45,6"
3889,"M,18,4"
3890,"F,56,16"
3891,"M,25,20"
3892,"M,25,6"
3893,"M,35,16"
3894,"F,35,0"
3895,"M,35,0"
3896,"M,56,17"
3897,"M,45,11"
3898,"M,25,17"
3899,"F,25,14"
3900,"M,18,14"
3901,"M,25,5"
3902,"M,25,0"
3903,"M,1,10"
3904,"M,25,17"
3905,"M,50,17"
